1176.150,1,77444
1178.120,1,73890
1180.090,1,73196
1182.059,1,73348
1184.028,1,73708
1185.997,1,73800
1187.965,1,74179
1189.932,1,74258
1191.899,1,73817
1193.866,1,73509
1195.832,1,73318
1197.798,1,72790
1199.763,1,72682
1201.728,1,72389
1203.692,1,72002
1205.656,1,72092
1207.619,1,71796
1209.582,1,71746
1211.545,1,71663
1213.507,1,71460
1215.468,1,71246
1217.429,1,71297
1219.390,1,71459
1221.350,1,71645
1223.310,1,71856
1225.269,1,72085
1227.227,1,72663
1229.186,1,72950
1231.144,1,73180
1233.101,1,73665
1235.058,1,74113
1237.014,1,74630
1238.970,1,75036
1240.926,1,75506
1242.881,1,75923
1244.835,1,76014
1246.789,1,76384
1248.743,1,76865
1250.696,1,76913
1252.649,1,77188
1254.601,1,77288
1256.553,1,77485
1258.504,1,77185
1260.455,1,77273
1262.405,1,77443
1264.355,1,77795
1266.305,1,77762
1268.254,1,77685
1270.202,1,78017
1272.150,1,77924
1274.098,1,77977
1276.045,1,78125
1277.992,1,78033
1279.938,1,78120
1281.884,1,78286
1283.829,1,77778
1285.774,1,77835
1287.718,1,77480
1289.662,1,77664
1291.606,1,77401
1293.549,1,77512
1295.492,1,77323
1297.434,1,77362
1299.375,1,77239
1301.317,1,77561
1303.257,1,77314
1305.198,1,77603
1307.137,1,77517
1309.077,1,77678
1311.016,1,77585
1312.954,1,77227
1314.892,1,77069
1316.830,1,77355
1318.767,1,77314
1320.703,1,77231
1322.640,1,77431
1324.575,1,77254
1326.511,1,77030
1328.445,1,76965
1330.380,1,76377
1332.314,1,75932
1334.247,1,75429
1336.180,1,74925
1338.113,1,75032
1340.045,1,74640
1341.976,1,74595
1343.908,1,74440
1345.838,1,74695
1347.769,1,74675
1349.698,1,74716
1351.628,1,74696
1353.557,1,74353
1355.485,1,74325
1357.413,1,74709
1359.341,1,74400
1361.268,1,74772
1363.194,1,74891
1365.121,1,75055
1367.046,1,74947
1368.972,1,74719
1370.896,1,74152
1372.821,1,73608
1374.745,1,73577
1376.668,1,73054
1378.591,1,72632
1380.514,1,72988
1382.436,1,73143
1384.358,1,73093
1386.279,1,73612
1388.200,1,74318
1390.120,1,75038
1392.040,1,75599
1393.959,1,76339
1395.878,1,77214
1397.797,1,77629
1399.715,1,78489
1401.632,1,78412
1403.550,1,78791
1405.466,1,79056
1407.383,1,79487
1409.298,1,79909
1411.214,1,80273
1413.129,1,81208
1415.043,1,81680
1416.957,1,82683
1418.871,1,82822
1420.784,1,82485
1422.697,1,81962
1424.609,1,81282
1426.521,1,80487
1428.432,1,79708
1430.343,1,78939
1432.253,1,77988
1434.163,1,76957
1436.073,1,75780
1437.982,1,75009
1439.891,1,73814
1441.799,1,73424
1443.707,1,72897
1445.614,1,72839
1447.521,1,72670
1449.427,1,72798
1451.333,1,72162
1453.239,1,71732
1455.144,1,71437
1457.048,1,71170
1458.953,1,70823
1460.856,1,70293
1462.760,1,69972
1464.663,1,69537
1466.565,1,69331
1468.467,1,68931
1470.369,1,68780
1472.270,1,68392
1474.170,1,68441
1476.071,1,68258
1477.970,1,68275
1479.870,1,68483
1481.769,1,68236
1483.667,1,68131
1485.565,1,68226
1487.462,1,68419
1489.360,1,67918
1491.256,1,68330
1493.152,1,68304
1495.048,1,68196
1496.944,1,68192
1498.839,1,68344
1500.733,1,68457
1502.627,1,68391
1504.521,1,68588
1506.414,1,68699
1508.306,1,68872
1510.199,1,68905
1512.090,1,69196
1513.982,1,69151
1515.873,1,69233
1517.763,1,69361
1519.653,1,69540
1521.543,1,69600
1523.432,1,69676
1525.321,1,69802
1527.209,1,69974
1529.097,1,70351
1530.984,1,70554
1532.871,1,70662
1534.758,1,70910
1536.644,1,71188
1538.530,1,71388
1540.415,1,71411
1542.300,1,71805
1544.184,1,72292
1546.068,1,72202
1547.951,1,72268
1549.834,1,72622
1551.717,1,72769
1553.599,1,72784
1555.481,1,73152
1557.362,1,73421
1559.243,1,73595
1561.123,1,73457
1563.003,1,73934
1564.883,1,74230
1566.762,1,74464
1568.641,1,74843
1570.519,1,74982
1572.397,1,75526
1574.274,1,75635
1576.151,1,76071
1578.028,1,76365
1579.904,1,76846
1581.779,1,76951
1583.654,1,77519
1585.529,1,77900
1587.403,1,78330
1589.277,1,78957
1591.151,1,79330
1593.024,1,79965
1594.896,1,80334
1596.769,1,80943
1598.640,1,81533
1600.512,1,82020
1602.382,1,82667
1604.253,1,83343
1606.123,1,83819
1607.992,1,84473
1609.861,1,85264
1611.730,1,86241
1613.598,1,86654
1615.466,1,87274
1617.334,1,87851
1619.201,1,88121
1621.067,1,89052
1622.933,1,89803
1624.799,1,90397
1626.664,1,90865
1628.529,1,91178
1630.393,1,92199
1632.257,1,92472
1634.121,1,93175
1635.984,1,93157
1637.846,1,93701
1639.709,1,94319
1641.570,1,94566
1643.432,1,94992
1645.293,1,94966
1647.153,1,95175
1649.013,1,95405
1650.873,1,95103
1652.732,1,95158
1654.591,1,95105
1656.449,1,94941
1658.307,1,94525
1660.165,1,93973
1662.022,1,93916
1663.878,1,93071
1665.734,1,92478
1667.590,1,92283
1669.446,1,91222
1671.300,1,90392
1673.155,1,89824
1675.009,1,88835
1676.863,1,87894
1678.716,1,86896
1680.569,1,86101
1682.421,1,85157
1684.273,1,83803
1686.124,1,83235
1687.976,1,81753
1689.826,1,81296
1691.676,1,80038
1693.526,1,79185
1695.376,1,78486
1697.225,1,77701
1699.073,1,76661
1700.921,1,75860
1702.769,1,75328
1704.616,1,74675
1706.463,1,74234
1708.309,1,73599
1710.155,1,73071
1712.001,1,72624
1713.846,1,72064
1715.691,1,71703
1717.535,1,71124
1719.379,1,70695
1721.222,1,70163
1723.065,1,69534
1724.908,1,69297
1726.750,1,69101
1728.592,1,68553
1730.433,1,68170
1732.274,1,67968
1734.114,1,67714
1735.954,1,67357
1737.794,1,66996
1739.633,1,66709
1741.472,1,66565
1743.310,1,66074
1745.148,1,65775
1746.986,1,65418
1748.823,1,65181
1750.659,1,64745
1752.496,1,64623
1754.332,1,64315
1756.167,1,63989
1758.002,1,63608
1759.836,1,63620
1761.671,1,63177
1763.504,1,63013
1765.338,1,62858
1767.171,1,62713
1769.003,1,62571
1770.835,1,62260
1772.667,1,62171
1774.498,1,61916
1776.329,1,61761
1778.159,1,61580
1779.989,1,61497
1781.818,1,61269
1783.648,1,61227
1785.476,1,61285
1787.304,1,61103
