1176.150,1,67005
1178.120,1,62771
1180.090,1,61773
1182.059,1,61940
1184.028,1,62010
1185.997,1,61926
1187.965,1,61951
1189.932,1,61866
1191.899,1,62000
1193.866,1,61894
1195.832,1,61583
1197.798,1,61672
1199.763,1,61990
1201.728,1,61748
1203.692,1,61644
1205.656,1,61522
1207.619,1,61629
1209.582,1,61483
1211.545,1,61561
1213.507,1,61438
1215.468,1,61585
1217.429,1,61463
1219.390,1,61461
1221.350,1,61640
1223.310,1,61666
1225.269,1,61767
1227.227,1,61827
1229.186,1,62105
1231.144,1,61933
1233.101,1,62213
1235.058,1,62227
1237.014,1,62470
1238.970,1,62519
1240.926,1,62729
1242.881,1,62718
1244.835,1,62858
1246.789,1,63152
1248.743,1,63109
1250.696,1,63413
1252.649,1,63267
1254.601,1,63171
1256.553,1,63426
1258.504,1,63404
1260.455,1,63377
1262.405,1,63405
1264.355,1,63512
1266.305,1,63611
1268.254,1,63412
1270.202,1,63386
1272.150,1,63499
1274.098,1,63480
1276.045,1,63476
1277.992,1,63354
1279.938,1,63375
1281.884,1,63320
1283.829,1,63127
1285.774,1,63251
1287.718,1,63304
1289.662,1,63132
1291.606,1,63273
1293.549,1,62803
1295.492,1,62787
1297.434,1,62756
1299.375,1,62693
1301.317,1,62783
1303.257,1,62846
1305.198,1,62908
1307.137,1,62845
1309.077,1,62656
1311.016,1,62872
1312.954,1,62799
1314.892,1,63006
1316.830,1,63051
1318.767,1,63076
1320.703,1,62972
1322.640,1,62930
1324.575,1,62883
1326.511,1,62844
1328.445,1,62705
1330.380,1,62567
1332.314,1,62259
1334.247,1,62197
1336.180,1,62016
1338.113,1,61799
1340.045,1,61749
1341.976,1,61837
1343.908,1,61751
1345.838,1,61651
1347.769,1,61912
1349.698,1,61787
1351.628,1,61689
1353.557,1,61700
1355.485,1,61645
1357.413,1,61702
1359.341,1,61876
1361.268,1,61920
1363.194,1,61767
1365.121,1,61900
1367.046,1,61951
1368.972,1,61841
1370.896,1,61409
1372.821,1,61461
1374.745,1,61271
1376.668,1,61172
1378.591,1,61376
1380.514,1,61403
1382.436,1,61555
1384.358,1,61619
1386.279,1,61816
1388.200,1,62016
1390.120,1,62546
1392.040,1,62986
1393.959,1,63421
1395.878,1,63532
1397.797,1,63769
1399.715,1,63769
1401.632,1,64169
1403.550,1,64154
1405.466,1,64018
1407.383,1,64123
1409.298,1,63999
1411.214,1,64416
1413.129,1,64510
1415.043,1,64460
1416.957,1,64454
1418.871,1,64465
1420.784,1,64266
1422.697,1,64306
1424.609,1,64109
1426.521,1,63823
1428.432,1,63927
1430.343,1,63757
1432.253,1,63469
1434.163,1,63015
1436.073,1,62696
1437.982,1,62266
1439.891,1,61908
1441.799,1,61685
1443.707,1,61348
1445.614,1,61367
1447.521,1,61233
1449.427,1,61204
1451.333,1,60856
1453.239,1,60793
1455.144,1,60780
1457.048,1,60433
1458.953,1,60404
1460.856,1,60328
1462.760,1,60017
1464.663,1,60057
1466.565,1,59948
1468.467,1,59723
1470.369,1,59536
1472.270,1,59721
1474.170,1,59629
1476.071,1,59642
1477.970,1,59566
1479.870,1,59647
1481.769,1,59498
1483.667,1,59715
1485.565,1,59559
1487.462,1,59688
1489.360,1,59626
1491.256,1,59775
1493.152,1,59802
1495.048,1,59698
1496.944,1,59542
1498.839,1,59791
1500.733,1,59851
1502.627,1,59949
1504.521,1,59824
1506.414,1,59879
1508.306,1,59933
1510.199,1,60097
1512.090,1,60142
1513.982,1,60242
1515.873,1,60120
1517.763,1,60253
1519.653,1,60332
1521.543,1,60517
1523.432,1,60507
1525.321,1,60507
1527.209,1,60601
1529.097,1,60578
1530.984,1,60880
1532.871,1,60772
1534.758,1,60941
1536.644,1,61250
1538.530,1,61205
1540.415,1,61261
1542.300,1,61483
1544.184,1,61723
1546.068,1,61770
1547.951,1,61691
1549.834,1,61820
1551.717,1,61945
1553.599,1,62027
1555.481,1,62052
1557.362,1,62138
1559.243,1,62463
1561.123,1,62549
1563.003,1,62542
1564.883,1,62897
1566.762,1,62954
1568.641,1,63224
1570.519,1,63412
1572.397,1,63357
1574.274,1,63620
1576.151,1,63819
1578.028,1,64042
1579.904,1,64367
1581.779,1,64422
1583.654,1,64703
1585.529,1,64867
1587.403,1,65210
1589.277,1,65670
1591.151,1,66170
1593.024,1,66153
1594.896,1,66500
1596.769,1,66725
1598.640,1,67176
1600.512,1,67416
1602.382,1,67693
1604.253,1,67987
1606.123,1,68517
1607.992,1,68806
1609.861,1,69125
1611.730,1,69408
1613.598,1,69709
1615.466,1,70365
1617.334,1,70700
1619.201,1,71037
1621.067,1,71126
1622.933,1,71522
1624.799,1,71908
1626.664,1,72135
1628.529,1,72646
1630.393,1,72908
1632.257,1,73308
1634.121,1,73248
1635.984,1,73427
1637.846,1,73852
1639.709,1,73852
1641.570,1,74276
1643.432,1,73909
1645.293,1,74235
1647.153,1,74238
1649.013,1,74144
1650.873,1,74060
1652.732,1,74008
1654.591,1,73898
1656.449,1,73702
1658.307,1,73306
1660.165,1,73295
1662.022,1,72833
1663.878,1,72731
1665.734,1,72000
1667.590,1,71765
1669.446,1,71450
1671.300,1,70999
1673.155,1,70383
1675.009,1,69980
1676.863,1,69332
1678.716,1,69047
1680.569,1,68863
1682.421,1,68035
1684.273,1,67626
1686.124,1,67135
1687.976,1,66571
1689.826,1,65980
1691.676,1,65670
1693.526,1,65053
1695.376,1,64628
1697.225,1,64113
1699.073,1,63948
1700.921,1,63413
1702.769,1,63205
1704.616,1,62779
1706.463,1,62436
1708.309,1,62069
1710.155,1,61800
1712.001,1,61692
1713.846,1,61268
1715.691,1,61116
1717.535,1,60880
1719.379,1,60544
1721.222,1,60168
1723.065,1,60001
1724.908,1,59687
1726.750,1,59707
1728.592,1,59311
1730.433,1,59213
1732.274,1,59079
1734.114,1,58829
1735.954,1,58623
1737.794,1,58352
1739.633,1,58279
1741.472,1,58092
1743.310,1,58056
1745.148,1,57806
1746.986,1,57648
1748.823,1,57600
1750.659,1,57365
1752.496,1,57312
1754.332,1,57161
1756.167,1,57074
1758.002,1,56920
1759.836,1,56818
1761.671,1,56705
1763.504,1,56531
1765.338,1,56562
1767.171,1,56515
1769.003,1,56310
1770.835,1,56324
1772.667,1,56247
1774.498,1,56140
1776.329,1,56135
1778.159,1,55960
1779.989,1,55876
1781.818,1,55841
1783.648,1,55805
1785.476,1,55624
1787.304,1,55800
1789.132,1,55663
1790.960,1,55681
1792.787,1,55611
1794.613,1,55483
1796.440,1,55364
1798.265,1,55476
1800.091,1,55410
1801.916,1,55321
1803.740,1,55374
1805.564,1,55279
1807.388,1,55292
1809.211,1,55245
1811.034,1,55163
1812.856,1,55288
1814.678,1,55098
1816.500,1,55158
1818.321,1,55206
1820.142,1,55039
1821.962,1,55004
1823.782,1,55071
1825.602,1,55122
1827.421,1,55058
1829.239,1,55072
1831.058,1,55051
1832.875,1,55011
1834.693,1,55099
1836.510,1,54967
1838.327,1,55055
1840.143,1,55013
1841.959,1,54987
1843.774,1,54991
1845.589,1,54826
1847.403,1,54989
1849.217,1,54890
1851.031,1,54931
1852.844,1,54917
1854.657,1,54902
1856.470,1,54814
1858.282,1,54926
1860.093,1,54924
1861.905,1,54777
1863.716,1,54995
1865.526,1,55006
1867.336,1,54914
1869.146,1,54764
1870.955,1,54912
1872.763,1,54948
1874.572,1,54933
1876.380,1,54949
1878.187,1,54867
1879.994,1,55038
1881.801,1,54931
1883.607,1,55035
1885.413,1,55007
1887.219,1,55045
1889.024,1,54923
1890.828,1,54938
1892.633,1,54875
1894.436,1,55100
1896.240,1,55002
1898.043,1,55073
1899.845,1,54994
1901.648,1,54933
1903.449,1,55052
1905.251,1,55182
1907.052,1,55188
