529.987,1,57654
532.109,1,53553
534.230,1,52438
536.351,1,52453
538.471,1,52429
540.591,1,52355
542.710,1,52295
544.828,1,52159
546.946,1,52218
549.064,1,52146
551.181,1,52085
553.297,1,52137
555.413,1,51958
557.529,1,52011
559.644,1,52028
561.758,1,51866
563.872,1,51904
565.985,1,51950
568.098,1,51710
570.211,1,51891
572.322,1,51805
574.434,1,51706
576.544,1,51670
578.655,1,51641
580.764,1,51747
582.874,1,51581
584.982,1,51686
587.091,1,51554
589.198,1,51505
591.305,1,51521
593.412,1,51503
595.518,1,51610
597.624,1,51455
599.729,1,51562
601.834,1,51430
603.938,1,51439
606.041,1,51461
608.144,1,51518
610.247,1,51408
612.349,1,51440
614.450,1,51408
616.551,1,51415
618.652,1,51340
620.752,1,51262
622.851,1,51373
624.950,1,51325
627.048,1,51178
629.146,1,51419
631.244,1,51293
633.340,1,51312
635.437,1,51277
637.533,1,51250
639.628,1,51252
641.723,1,51246
643.817,1,51244
645.911,1,51198
648.004,1,51232
650.097,1,51209
652.189,1,51288
654.281,1,51245
656.372,1,51220
658.463,1,51221
660.553,1,51268
662.643,1,51171
664.732,1,51272
666.821,1,51196
668.909,1,51288
670.997,1,51170
673.084,1,51207
675.170,1,51290
677.257,1,51182
679.342,1,51183
681.427,1,51294
683.512,1,51331
685.596,1,51241
687.680,1,51214
689.763,1,51161
691.845,1,51166
693.927,1,51082
696.009,1,51033
698.090,1,51044
700.171,1,50957
702.251,1,50957
704.330,1,50904
706.409,1,50903
708.488,1,50848
710.566,1,50850
712.643,1,50786
714.720,1,50836
716.797,1,50806
718.873,1,50751
720.948,1,50789
723.023,1,50650
725.098,1,50626
727.172,1,50684
729.245,1,50745
731.318,1,50590
733.391,1,50634
735.463,1,50653
737.534,1,50664
739.605,1,50669
741.676,1,50580
743.746,1,50704
745.815,1,50708
747.884,1,50571
749.952,1,50561
752.020,1,50670
754.088,1,50605
756.155,1,50671
758.221,1,50704
760.287,1,50697
762.353,1,50699
764.418,1,50660
766.482,1,50558
768.546,1,50701
770.609,1,50640
772.672,1,50636
774.735,1,50720
776.797,1,50635
778.858,1,50703
780.919,1,50509
782.979,1,50629
785.039,1,50640
787.099,1,50602
789.158,1,50647
791.216,1,50607
793.274,1,50635
795.332,1,50645
797.388,1,50627
799.445,1,50527
801.501,1,50644
803.556,1,50595
805.611,1,50451
807.666,1,50556
809.720,1,50468
811.773,1,50509
813.826,1,50619
815.879,1,50587
817.931,1,50631
819.982,1,50515
822.033,1,50620
824.083,1,50628
826.133,1,50536
828.183,1,50521
830.232,1,50430
832.280,1,50440
834.328,1,50512
836.376,1,50366
838.423,1,50437
840.469,1,50382
842.516,1,50349
844.561,1,50256
846.606,1,50164
848.651,1,50229
850.695,1,50205
852.738,1,50174
854.781,1,50243
856.824,1,50234
858.866,1,50346
860.908,1,50306
862.949,1,50373
864.989,1,50455
867.029,1,50489
869.069,1,50508
871.108,1,50657
873.147,1,50765
875.185,1,50944
877.222,1,51093
879.260,1,51228
881.296,1,51483
883.332,1,51577
885.368,1,51722
887.403,1,51457
889.438,1,51365
891.472,1,51231
893.506,1,51031
895.539,1,50855
897.572,1,50789
899.604,1,50630
901.636,1,50509
903.667,1,50510
905.698,1,50411
907.728,1,50324
909.758,1,50393
911.788,1,50307
913.816,1,50338
915.845,1,50334
917.873,1,50291
919.900,1,50375
921.927,1,50359
923.953,1,50336
925.979,1,50314
928.005,1,50366
930.029,1,50219
932.054,1,50133
934.078,1,50092
936.101,1,50052
938.124,1,50003
940.147,1,50014
942.169,1,49976
944.190,1,49939
946.211,1,49900
948.232,1,49978
950.252,1,49893
952.272,1,49969
954.291,1,50021
956.309,1,49918
958.328,1,49875
960.345,1,50010
962.362,1,49917
964.379,1,49830
966.395,1,49858
968.411,1,49759
970.426,1,49814
972.441,1,49727
974.455,1,49739
976.469,1,49772
978.482,1,49706
980.495,1,49720
982.508,1,49667
984.519,1,49743
986.531,1,49730
988.542,1,49652
990.552,1,49678
992.562,1,49711
994.571,1,49781
996.580,1,49696
998.589,1,49731
1000.597,1,49722
1002.605,1,49759
1004.612,1,49730
1006.618,1,49639
1008.624,1,49640
1010.630,1,49679
1012.635,1,49675
1014.640,1,49689
1016.644,1,49656
1018.647,1,49610
1020.651,1,49624
1022.653,1,49640
1024.656,1,49671
1026.657,1,49759
1028.659,1,49703
1030.660,1,49750
1032.660,1,49862
1034.660,1,49892
1036.659,1,49921
1038.658,1,49917
1040.657,1,50004
1042.654,1,49903
1044.652,1,49851
1046.649,1,49805
1048.645,1,49863
1050.642,1,49836
1052.637,1,49802
1054.632,1,49852
1056.627,1,49795
1058.621,1,49811
1060.615,1,49870
1062.608,1,49909
1064.601,1,49829
1066.593,1,49906
1068.585,1,50054
1070.576,1,49979
1072.567,1,50130
1074.557,1,50291
1076.547,1,50328
1078.536,1,50566
1080.525,1,50670
1082.514,1,50670
1084.502,1,50737
1086.489,1,50610
1088.476,1,50436
1090.463,1,50303
1092.449,1,50216
1094.434,1,50058
1096.420,1,50021
1098.404,1,49833
1100.388,1,49795
1102.372,1,49674
1104.355,1,49601
1106.338,1,49582
1108.321,1,49587
1110.302,1,49551
1112.284,1,49505
1114.265,1,49501
1116.245,1,49438
1118.225,1,49517
1120.204,1,49462
1122.183,1,49469
1124.162,1,49487
1126.140,1,49467
1128.118,1,49470
1130.095,1,49530
1132.072,1,49420
1134.048,1,49479
1136.023,1,49486
1137.999,1,49434
1139.973,1,49412
1141.948,1,49473
1143.922,1,49408
1145.895,1,49462
1147.868,1,49401
1149.840,1,49438
1151.812,1,49450
1153.784,1,49386
1155.755,1,49470
1157.725,1,49477
1159.696,1,49434
1161.665,1,49463
1163.634,1,49425
1165.603,1,49415
1167.571,1,49324
1169.539,1,49391
1171.506,1,49351
1173.473,1,49377
1175.440,1,49374
1177.406,1,49405
1179.371,1,49312
1181.336,1,49417
1183.301,1,49391
1185.265,1,49528
1187.228,1,49457
1189.191,1,49445
1191.154,1,49484
1193.116,1,49411
1195.078,1,49482
1197.039,1,49458
1199.000,1,49532
1200.960,1,49418
1202.920,1,49493
1204.880,1,49473
1206.838,1,49413
1208.797,1,49471
1210.755,1,49469
1212.713,1,49477
1214.670,1,49495
1216.626,1,49466
1218.582,1,49385
1220.538,1,49475
1222.493,1,49505
1224.448,1,49660
1226.403,1,49447
1228.356,1,49538
1230.310,1,49523
1232.263,1,49539
1234.215,1,49597
1236.167,1,49702
1238.119,1,49690
1240.070,1,49670
1242.020,1,49739
1243.971,1,49772
1245.920,1,49762
1247.870,1,49722
1249.818,1,49852
1251.767,1,49803
1253.715,1,49864
1255.662,1,49924
1257.609,1,49848
1259.556,1,49939
1261.502,1,49936
1263.447,1,49887
1265.392,1,49938
1267.337,1,49890
1269.281,1,49955
1271.225,1,49982
1273.168,1,49841
1275.111,1,49976
1277.053,1,49884
1278.995,1,49930
1280.937,1,49882
1282.878,1,49874
1284.818,1,49875
1286.758,1,49829
1288.698,1,49793
1290.637,1,49903
1292.576,1,49888
1294.514,1,49803
1296.452,1,49800
1298.389,1,49867
1300.326,1,49796
1302.263,1,49876
1304.199,1,49907
1306.134,1,49841
1308.069,1,49930
1310.004,1,49900
1311.938,1,49938
1313.872,1,49978
1315.805,1,50051
1317.738,1,50054
1319.670,1,49999
1321.602,1,49994
1323.534,1,49971
1325.465,1,50003
1327.395,1,49932
1329.325,1,49910
1331.255,1,49811
1333.184,1,49935
1335.113,1,49801
1337.041,1,49800
1338.969,1,49779
1340.896,1,49845
1342.823,1,49832
1344.750,1,49791
1346.676,1,49858
1348.601,1,49881
1350.527,1,49736
1352.451,1,49830
1354.375,1,49810
1356.299,1,49796
1358.222,1,49783
1360.145,1,49883
1362.068,1,49902
1363.990,1,49778
1365.911,1,49838
1367.832,1,49875
1369.753,1,49747
1371.673,1,49785
1373.593,1,49754
1375.512,1,49738
1377.431,1,49685
1379.349,1,49729
1381.267,1,49733
1383.185,1,49666
1385.102,1,49696
1387.018,1,49777
1388.934,1,49856
1390.850,1,49826
1392.765,1,49969
1394.680,1,49964
1396.594,1,50033
1398.508,1,50159
1400.422,1,50111
1402.335,1,50105
1404.247,1,50160
1406.159,1,50160
1408.071,1,50181
1409.982,1,50208
1411.893,1,50192
1413.803,1,50233
1415.713,1,50319
1417.623,1,50388
1419.532,1,50296
1421.440,1,50311
1423.348,1,50304
1425.256,1,50273
1427.163,1,50359
1429.070,1,50340
1430.976,1,50216
1432.882,1,50295
1434.787,1,50137
1436.692,1,50069
1438.597,1,49937
1440.501,1,49986
1442.405,1,49832
1444.308,1,49781
1446.211,1,49720
1448.113,1,49743
1450.015,1,49620
1451.916,1,49639
1453.817,1,49552
1455.718,1,49647
1457.618,1,49497
1459.517,1,49475
1461.417,1,49498
1463.315,1,49425
1465.214,1,49387
1467.112,1,49325
1469.009,1,49316
1470.906,1,49331
1472.803,1,49243
1474.699,1,49287
1476.594,1,49257
1478.490,1,49299
